countyfp,county_name,value
001,Alachua,0.0
003,Baker,0.0
005,Bay,0.0
007,Bradford,0.0
009,Brevard,140165431.4179133
011,Broward,0.0
013,Calhoun,0.0
015,Charlotte,0.0
017,Citrus,134675743.2934388
019,Clay,0.0
021,Collier,0.0
023,Columbia,0.0
027,DeSoto,0.0
029,Dixie,0.0
031,Duval,0.0
033,Escambia,0.0
035,Flagler,0.0
037,Franklin,0.0
039,Gadsden,0.0
041,Gilchrist,0.0
043,Glades,0.0
045,Gulf,0.0
047,Hamilton,0.0
049,Hardee,0.0
051,Hendry,0.0
053,Hernando,1968846015.404516
055,Highlands,0.0
057,Hillsborough,7109314736.950146
059,Holmes,0.0
061,Indian River,0.0
063,Jackson,0.0
065,Jefferson,0.0
067,Lafayette,0.0
069,Lake,1282357532.9880958
071,Lee,0.0
073,Leon,0.0
075,Levy,45753.69693337662
077,Liberty,0.0
079,Madison,0.0
081,Manatee,11305276.79579502
083,Marion,55103370.49860305
085,Martin,0.0
086,Miami-Dade,0.0
087,Monroe,0.0
089,Nassau,0.0
091,Okaloosa,0.0
093,Okeechobee,0.0
095,Orange,5850824508.76124
097,Osceola,290602503.93670213
099,Palm Beach,0.0
101,Pasco,9222727607.568373
103,Pinellas,8638573595.88605
105,Polk,320812471.1043234
107,Putnam,0.0
109,St. Johns,0.0
111,St. Lucie,0.0
113,Santa Rosa,0.0
115,Sarasota,0.0
117,Seminole,1451861881.8190825
119,Sumter,222076633.48465914
121,Suwannee,0.0
123,Taylor,0.0
125,Union,0.0
127,Volusia,61325356.95962434
129,Wakulla,0.0
131,Walton,0.0
133,Washington,0.0
nan,,56780193.73212061
